transaction_id,region,country,product,customer,sales_rep,transaction_date,timestamp,quantity,unit_price,total_amount,order_status,payment_method,product_details,customer_info
TXN_000380,North America,Canada,Clothing,Rachel Howard,Julia Stevens,03-07-2024,14-01-2025 17:58,6,1238.1,7428.6,Pending,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Section generation life grow."", ""ratings"": 2.4}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000381,Africa,Nigeria,Clothing,Keith Lopez,Ryan Wade,10-02-2024,09-07-2025 06:04,2,920.19,1840.38,Pending,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Adidas"", ""specs"": ""Which little audience market next there door."", ""ratings"": 1.1}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000382,North America,USA,Clothing,Roger Peterson,John Flowers,12-04-2024,12-06-2025 04:25,7,1573.14,11011.98,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Puma"", ""specs"": ""Fast hear suddenly boy value surface oil."", ""ratings"": 4.8}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000383,South America,Argentina,Sports,Janet Watson,Bradley Sparks,02-08-2024,11-04-2025 11:24,10,423.73,4237.3,Cancelled,Cash,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Decathlon"", ""specs"": ""Myself benefit performance million training."", ""ratings"": 1.3}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000384,South America,Chile,Electronics,Yolanda Huynh,Kelly Curry,12-04-2020,03-03-2025 23:02,3,421.93,1265.79,Completed,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""Talk whether feeling light three scene local plant."", ""ratings"": 4.8}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000385,Asia,India,Sports,Christopher James,Dr. Craig Schultz,13-01-2022,13-08-2025 23:13,9,1155.47,10399.23,Completed,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Recognize put until road."", ""ratings"": 3.1}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000386,South America,Brazil,Home & Garden,Joseph Kramer,Angela Weaver,16-04-2022,05-04-2025 01:53,4,1963.3,7853.2,Returned,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""IKEA"", ""specs"": ""Speech for both past figure."", ""ratings"": 4.0}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000387,Africa,Egypt,Electronics,Laura King,Jonathan Cooper,17-01-2025,04-08-2025 00:56,5,1231.67,6158.35,Pending,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Samsung"", ""specs"": ""Condition lot if agency base computer enter."", ""ratings"": 1.0}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000388,Africa,South Africa,Clothing,Matthew Horn,Nancy Munoz,11-08-2020,10-07-2025 07:15,6,416.37,2498.22,Completed,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Benefit free exist center matter room myself shoulder."", ""ratings"": 2.4}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000389,Asia,India,Sports,Christopher Buckley,Donna Harmon,22-11-2024,08-03-2025 09:18,9,172.91,1556.19,Cancelled,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""Beat can break budget father development recently."", ""ratings"": 4.9}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000390,Africa,South Africa,Clothing,Megan Branch,Nicole Brewer,31-03-2022,23-04-2025 12:01,1,467.8,467.8,Completed,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""Wall listen really later attorney."", ""ratings"": 2.1}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000391,Africa,South Africa,Home & Garden,Brenda Boyd,Megan Coleman,27-08-2024,07-07-2025 21:51,8,1778.38,14227.04,Pending,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""IKEA"", ""specs"": ""Mother thing mention break hospital laugh agency."", ""ratings"": 2.5}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000392,North America,Mexico,Sports,Michael Thompson,Benjamin Lambert,,15-07-2025 13:41,10,1033.68,10336.8,Returned,Credit Card,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""Color now establish team approach help."", ""ratings"": 4.2}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000393,Africa,South Africa,  Clothing  ,Heather Wiggins,Susan Arellano,03-08-2025,24-05-2025 17:36,7,22.91,160.37,Completed,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""Central fish provide even suffer recently understand."", ""ratings"": 1.4}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000394,South America,Argentina,Electronics,Jessica White,Karen Morgan,11-05-2020,14-08-2025 13:20,2,1211.11,2422.22,Pending,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""Bad reality record policy."", ""ratings"": 1.1}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000395,North America,USA,  Clothing  ,Benjamin Myers,Glenn Arroyo,21-10-2022,08-08-2025 16:42,10,301.33,3013.3,Returned,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Computer set chance any instead attack food."", ""ratings"": 3.6}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000396,Asia,Singapore,Electronics,Erin Gomez,Kimberly Schwartz,06-01-2020,07-04-2025 22:40,3,350.23,1050.69,Pending,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Dell"", ""specs"": ""Bag candidate material finish they speech."", ""ratings"": 4.7}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000397,Africa,Egypt,Clothing,Lisa Chung,Henry Gibbs DDS,29-09-2021,02-02-2025 16:55,10,1397.62,13976.2,Pending,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Service benefit doctor leg another."", ""ratings"": 1.6}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000398,Europe,France,Home & Garden,Melissa Larsen,Ryan Gould,20-12-2024,26-07-2025 18:28,9,1408.64,12677.76,Returned,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Home Depot"", ""specs"": ""Us miss call message."", ""ratings"": 3.7}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000399,Europe,Spain,Electronics,,Dana Parker,13-08-2021,26-01-2025 22:26,8,1248.65,9989.2,Pending,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Samsung"", ""specs"": ""Glass no where memory."", ""ratings"": 1.6}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000400,South America,Chile,Electronics,  Rachel Baldwin  ,Joann Gordon,09-03-2023,03-03-2025 10:14,9,1863.81,16774.29,Returned,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""Measure physical seven democratic road against pattern."", ""ratings"": 3.4}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000401,Asia,Singapore,Home & Garden,Abigail Robinson,Lee Ball,08-07-2022,23-06-2025 06:38,10,1406.74,14067.4,Cancelled,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Board remain keep join country truth."", ""ratings"": 3.0}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000402,Africa,South Africa,Clothing,Jonathan Matthews,Sara Pitts,13-03-2024,,6,1253.35,7520.1,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Town table seven cup later us."", ""ratings"": 3.7}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000403,Asia,India,Clothing,April Norman,David Jordan,19-06-2020,31-01-2025 13:54,2,1839.97,3679.94,Cancelled,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Which thought year herself lot you factor."", ""ratings"": 3.0}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000404,North America,USA,Electronics,Kayla Harrison,Erin Cameron,27-01-2021,24-07-2025 21:59,10,1246.99,12469.9,Cancelled,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Apple"", ""specs"": ""Base bill or."", ""ratings"": 3.0}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000405,South America,Brazil,Clothing,Michelle Patterson,Stanley Thompson,07-07-2022,02-06-2025 21:22,1,220.36,220.36,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""His soldier message plan scientist able most."", ""ratings"": 3.0}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000406,North America,Mexico,Electronics,Sydney King,Ashley Pace,01-12-2022,26-05-2025 12:09,3,1889.65,5668.95,Completed,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Dell"", ""specs"": ""Question central head establish financial others attack detail."", ""ratings"": 2.3}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000407,South America,Brazil,Sports,Dr. Kimberly Rosales DDS,Ryan Martinez,29-08-2020,16-05-2025 14:34,2,1800.65,3601.3,Returned,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Second voice season eye moment break way enjoy."", ""ratings"": 1.7}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000408,Europe,UK,Clothing,Tammy Abbott,Ana Wilson,14-01-2024,06-03-2025 05:36,2,1218.48,2436.96,Cancelled,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Small only four democratic small far."", ""ratings"": 4.1}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000409,Europe,France,Sports,Jessica Smith,Juan Ford,26-05-2025,18-05-2025 07:27,4,1307.55,5230.2,Cancelled,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Decathlon"", ""specs"": ""Want relate TV certain half computer seek."", ""ratings"": 3.2}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000410,Asia,China,Sports,Shelly Perry,Michael Ramos,2025-99-99,28-01-2025 21:24,8,560.64,4485.12,Cancelled,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Arm none too energy push wonder."", ""ratings"": 1.8}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000411,Europe,Germany,Clothing,Pamela Jones,John Williamson,27-12-2022,22-05-2025 11:21,8,1532.76,12262.08,Cancelled,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""Feeling those long five less partner themselves."", ""ratings"": 1.0}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000412,Africa,Egypt,Clothing,Antonio Clayton,Rachel Mcdonald PhD,24-06-2021,09-06-2025 16:24,5,1645.97,8229.85,Cancelled,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""Alone local skill beat still with."", ""ratings"": 3.1}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000413,South America,Chile,Home & Garden,William Gonzales,Kathryn Kim,06-04-2020,08-02-2025 13:21,1,1300.73,1300.73,Returned,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Home Depot"", ""specs"": ""How cell step fill."", ""ratings"": 2.0}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000414,Asia,India,Clothing,Kendra Silva,John Castillo,08-06-2025,13-03-2025 18:55,5,1100.24,5501.2,Pending,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Adidas"", ""specs"": ""Exist popular series pretty trade western song owner."", ""ratings"": 3.3}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000415,Africa,Egypt,Sports,,Matthew Holloway,02-06-2021,05-08-2025 19:58,4,1308.49,5233.96,Cancelled,Cash,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Decathlon"", ""specs"": ""Boy follow role include according nation need."", ""ratings"": 5.0}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000416,Africa,Nigeria,Home & Garden,Latoya Giles,Marc Sims,12-02-2025,04-04-2025 22:23,4,1664.05,6656.2,Pending,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""IKEA"", ""specs"": ""Third husband consider beat born exist feel believe."", ""ratings"": 4.1}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000417,North America,Canada,Clothing,Joshua Lawrence,Tara Harris,05-02-2024,04-01-2025 10:05,8,941.78,7534.24,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Poor church special PM realize."", ""ratings"": 4.4}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000418,Europe,France,Clothing,,Russell Berger,11-12-2021,21-03-2025 11:24,5,1589.32,7946.6,Cancelled,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Adidas"", ""specs"": ""Structure two nearly check get free their take."", ""ratings"": 4.2}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000419,  Europe  ,France,Sports,Sergio Rodriguez,Mr. Mitchell Jones,18-03-2022,20-04-2025 04:46,3,1504.02,4512.06,Returned,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Reach itself hit each while may them."", ""ratings"": 5.0}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000420,North America,Canada,Sports,Susan Fletcher,Mitchell Graves,22-09-2020,05-04-2025 22:55,9,825.34,7428.06,Pending,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Reebok"", ""specs"": ""Building happen still pattern third realize matter."", ""ratings"": 3.0}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000421,Europe,France,Clothing,Natalie Howard,Joann Edwards,25-11-2020,02-05-2025 03:57,10,226.94,2269.4,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""State president wrong attention wall someone west."", ""ratings"": 1.3}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000422,South America,Brazil,Sports,Bradley Hoffman,James Huerta,17-08-2023,21-04-2025 17:48,1,179.6,179.6,Completed,Cash,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Reebok"", ""specs"": ""Nation inside act still maintain nature gun."", ""ratings"": 3.9}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000423,South America,Chile,Home & Garden,Deborah Lopez,John Vang,25-10-2020,11-01-2025 02:51,6,1205.34,7232.04,Completed,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Near suggest him hold."", ""ratings"": 3.4}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000424,South America,Brazil,Clothing,Christina Bass,Mark Jones,15-10-2022,07-06-2025 23:49,6,719.75,4318.5,Completed,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Adidas"", ""specs"": ""Head role scene situation."", ""ratings"": 3.1}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000425,South America,Argentina,Electronics,Emily Brown,Keith Myers,26-11-2020,20-06-2025 17:46,7,223.29,1563.03,Pending,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""HP"", ""specs"": ""Might everyone region after later present."", ""ratings"": 3.2}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000426,Africa,South Africa,Electronics,Jennifer Matthews,Tommy Ayala,19-06-2024,18-06-2025 14:49,5,328.55,1642.75,Cancelled,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""Not life weight."", ""ratings"": 3.0}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000427,North America,USA,Sports,Robin Miller,Isaac Macias,31-08-2024,22-05-2025 04:46,3,313.04,939.12,Returned,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Mission skill step later foot."", ""ratings"": 2.1}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000428,North America,USA,Sports,,Michael Stone,10-11-2022,07-05-2025 17:14,10,1611.57,16115.7,Cancelled,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Ground space hit mention against."", ""ratings"": 4.7}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000429,  Europe  ,Germany,Sports,Christopher Hudson,Mindy Black,27-11-2020,12-06-2025 04:39,4,415.47,1661.88,Completed,Cash,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Line region soon understand kid all."", ""ratings"": 4.0}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000430,South America,Argentina,Clothing,Emily Hunt,Matthew Pineda,,30-03-2025 14:49,5,1559.64,7798.2,Returned,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Over finally no method age else."", ""ratings"": 3.2}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
